Date,SP,N225,SSE,HS,Eur,VIX,T5,T10,T30
9/18/2001,-0.00580497,0.018461927,0.007852658,-0.001228543,-0.009356196,-0.069204969,0.020386003,0.020386003,0.019234343
9/19/2001,-0.016112492,0.026830883,0.013384134,0.026885763,-0.024308104,0.043478325,-0.005100891,-0.005100891,0.007439646
9/20/2001,-0.031059933,-0.015537794,-0.002345977,-0.025127238,-0.038640081,0.078402372,0.010040574,0.010040574,0.013328509
9/21/2001,-0.01903426,-0.023522346,-0.006269129,-0.041187066,-0.026534098,-0.024691399,-0.008248738,-0.008248738,-0.00710984
9/25/2001,0.008789683,0.014545226,-0.000600028,-0.00801771,0.012091898,-0.051390692,0,0,0.001617801
9/26/2001,-0.005166647,-0.005391964,-0.01453275,0.017555851,0.012465112,-0.015358923,-0.013404197,-0.013404197,-0.012921756
9/27/2001,0.011489124,0.005686764,-0.001630238,0.02443941,0.013688376,-0.035734497,-0.016821235,-0.016821235,-0.008000027
9/28/2001,0.021921988,0.008059524,-3.69E-05,0.036445975,0.033293304,-0.060882344,0.003509496,0.003509496,-0.007514643
10/9/2001,-0.005355542,-0.019018524,0.010487524,0.039236183,-0.002370663,-0.008257321,0.015541672,0.015541672,0.009971773
10/10/2001,0.022938245,-0.004683453,-0.033260703,-0.005858661,0.024877401,-0.092736184,0.00327948,0.00327948,-0.002794312
10/11/2001,0.01520834,0.038347666,-0.028628996,0.021787229,0.01510765,-0.003164569,0.016343388,0.016343388,0.008406426
10/12/2001,-0.005266877,0.027577034,0.032350093,-0.023613957,-0.007352145,0.119682554,-0.001072066,-0.001072066,0.004446122
10/15/2001,-0.001529835,-0.016911555,-0.002392218,-0.013971017,-0.017401921,0.001134134,-0.010946581,-0.010946581,-0.007930606
10/16/2001,0.006935961,0.017725861,-0.018596825,0.001766964,0.007720682,-0.068819037,-0.008463549,-0.008463549,-0.005949073
10/17/2001,-0.018632644,0.011057705,-0.007751629,0.011067591,0.023529452,0.066909997,-0.001750908,-0.001750908,-0.004675537
10/18/2001,-0.007873048,-0.026089153,-0.016729127,-0.03705353,-0.016389936,-0.003705846,0,0,-0.002066922
10/19/2001,0.004557318,0.006104186,-0.026693821,-0.005543231,-0.014967988,-0.024034339,0.008550764,0.008550764,0.00866127
10/22/2001,0.015296088,0.002525918,-0.032932022,-0.002880141,0.013035144,-0.05452948,0.000869606,0.000869606,-0.000746632
10/23/2001,-0.004697674,0.028030092,0.098570479,0.043102636,0.025517755,-0.007751938,0.006733305,0.006733305,0.005230689
10/24/2001,0.000387103,-0.005469673,0.028432376,0.002311202,0.001762239,-0.032812476,-0.011003261,-0.011003261,-0.011893724
10/25/2001,0.013720987,0.007216083,-0.024190677,0,-0.017626604,-0.048142218,-0.010253039,-0.010253039,-0.005454167
10/26/2001,0.004108773,-0.007806864,0.000822564,0.015744707,0.023171697,-0.035302072,-0.003526619,-0.003526619,-0.003593051
10/29/2001,-0.023818304,-0.0169382,0.013468797,-0.021783378,-0.020686771,0.113300468,-0.011944238,-0.011944238,-0.005124303
10/30/2001,-0.017165918,-0.009374892,-0.010413553,-0.009988137,-0.023303985,0.057522115,-0.012312476,-0.012312476,-0.005913799
10/31/2001,-9.45E-06,-0.013933508,0.00380385,-0.00024413,0.015186979,0.002988712,-0.033771569,-0.033771569,-0.064862756
11/1/2001,0.022948108,-0.001838602,0.011001843,0.008425664,0.005947853,-0.037246721,-0.010790524,-0.010790524,-0.015596185
11/2/2001,0.002859492,0.003527497,-0.009605058,0.002678449,0.004622692,-0.049520341,0.030590511,0.030590511,0.032728803
11/5/2001,0.014385592,0.006140323,-0.006964214,0.024019117,0.023470613,-0.006838134,-0.011504875,-0.011504875,-0.018772696
11/6/2001,0.014526151,0.017820433,-0.004938203,-0.007158655,-0.00055764,-0.05573773,-0.006284905,-0.006284905,0
11/7/2001,-0.00273487,-0.032795604,-0.046208894,-0.008329408,0.008299351,0.011458331,-0.015928751,-0.015928751,-0.012343127
11/8/2001,0.002455628,0.014274171,0.007415654,0.026176784,0.017776292,-0.017507667,0.024279875,0.024279875,0.014996881
11/9/2001,0.001582437,-0.020713615,0.015249069,0.006702005,-0.010024167,-0.041229919,0.000929627,0.000929627,0.000410395
11/12/2001,-0.001767459,-0.013131774,-0.005620886,-0.001583505,-0.021624177,0.069606407,0.001625254,0.001625254,0.00061534
11/13/2001,0.018563403,-0.005058741,-0.003246936,0.006645266,0.033574153,-0.0981261,0.012517362,0.012517362,0.006355092
11/14/2001,0.001861131,0.005602897,0.000724672,0.026934682,-0.001765008,0.003400081,0.033653808,0.033653808,0.023018928
11/15/2001,0.000902577,0.039966242,0.002623176,0.026424525,0.002754251,-0.037650603,0.047176147,0.047176147,0.035244933
11/16/2001,-0.003142917,0.015176537,0.0156777,0.004268957,0.006680235,-0.01917057,0.033206442,0.033206442,0.019426873
11/19/2001,0.010898901,0.007404444,0.014046408,0.006457629,0.009667515,-0.024331895,-0.026407407,-0.026407407,-0.018301909
11/20/2001,-0.007297642,-0.014198467,0.017868207,-0.011836853,-0.011676787,-0.013900174,0.023759444,0.023759444,0.021141674
11/21/2001,-0.004927104,0.008080846,0.003489894,-0.004620621,-0.000337482,0.002902143,0.01992198,0.01992198,0.007152198
11/26/2001,0.00615477,0.034354087,-0.003899974,0.006147094,6.75E-05,0.023225846,0.002404249,0.002404249,0.001118159
11/27/2001,-0.006842843,-0.010430859,0.009791973,-0.011448418,-0.011692954,0.0088272,-0.010593639,-0.010593639,-0.001861547
11/28/2001,-0.018251397,-0.029599356,0.007204859,-0.017346616,-0.012854238,0.079166651,-0.000808022,-0.000808022,0
11/29/2001,0.010349778,0.002931854,-0.00155849,0.002218451,-0.001105198,-0.027799202,-0.038414892,-0.038414892,-0.023871649
11/30/2001,-0.000657779,0.003892701,0.009061397,0.016997041,-0.000864454,-0.053216844,-0.002523146,-0.002523146,0.005922747
12/3/2001,-0.008381173,-0.030551263,0.008334684,-0.01100247,-0.00373773,0.080956388,-0.008642473,-0.008642473,-0.002089208
12/4/2001,0.013187029,0.007909872,0.004039017,0.024394999,0.012332019,-0.065580151,-0.011694728,-0.011694728,-0.008184282
12/5/2001,0.022318244,0.024984972,-0.013818298,0.021978997,0.028790007,-0.044019912,0.054432072,0.054432072,0.028977168
12/6/2001,-0.002776947,0.013391194,0.003412138,0.005771268,0.002701703,0.029973875,0.02081203,0.02081203,0.018463256
12/7/2001,-0.007531417,-0.005562224,-0.003297787,0.007350674,-0.008482429,-0.009278757,0.028982608,0.028982608,0.024903893
12/10/2001,-0.015867949,-0.020920829,0.001876367,-0.003994172,-0.015063645,0.09067693,-0.002330926,-0.002330926,-0.002680068
12/11/2001,-0.002780911,-0.009185462,-0.011325075,-0.007795566,0.000238461,-0.012490304,-0.011487542,-0.011487542,-0.006449261
12/12/2001,0.000272649,0.031278612,-0.007927716,0.013171052,-0.010727035,-0.016995985,-0.020287603,-0.020287603,-0.016949128
12/13/2001,-0.015557479,-0.0340757,-0.015834597,-0.026801548,-0.014939746,0.041817409,0.023321306,0.023321306,0.014490094
12/14/2001,0.0033143,0.007495142,-0.007404506,-0.005501493,-0.008526707,-0.049401802,0.013948845,0.013948845,0.006689514
12/17/2001,0.010034832,-0.017913532,-0.005715291,-2.88E-05,0.023368127,-0.015022288,0.021895059,0.021895059,0.015804652
12/18/2001,0.007546157,0.010541183,0.012816834,0.001844568,-0.000378908,-0.039983483,-0.026924572,-0.026924572,-0.022984461
12/19/2001,0.005809693,0.003811265,-0.008648211,0.006816511,-0.008785791,-0.030485228,-0.018706195,-0.018706195,-0.015381838
12/20/2001,-0.008377122,-0.003572422,-0.024607557,0.003104926,-0.005631044,0.048272815,0.002581416,0.002581416,0
12/21/2001,0.00435111,-0.009494384,0.005274156,-0.038189355,0.018596872,-0.049429661,0.005743768,0.005743768,0.002756822
12/27/2001,0.006751533,0.026003258,-0.003501359,0.01335617,0.017848549,-0.03140425,-0.01602939,-0.01602939,-0.005077041
12/28/2001,0.003361778,0.008128986,0.007101709,0.006346216,0.005452613,-0.008800395,0.002355267,0.002355267,0.010023661
1/4/2002,0.006213144,0.031194344,-0.021007663,0.024390982,0.00494838,-0.041705688,0.004101545,0.004101545,0.003968224
1/7/2002,-0.006498874,0.006518896,-0.009080923,0.016278141,-0.009315694,0.072860622,-0.016339163,-0.016339163,-0.013834017
1/8/2002,-0.003588368,-0.022550961,-0.008328709,-0.015045414,-0.008093508,-0.005013701,0,0,0.002004037
1/9/2002,-0.004798741,-0.002956276,-0.013964385,-0.02330519,-0.000406267,0.013742521,0.000988657,0.000988657,0
1/10/2002,0.001220661,-0.011773351,0.009663447,-0.016139668,-0.008941824,0.010393197,-0.019755019,-0.019755019,-0.015818162
1/11/2002,-0.009467877,-0.00918921,-0.025909056,-0.007961069,0.006869375,0.010733442,-0.020757696,-0.020757696,-0.009791238
1/15/2002,0.006834011,-0.02236633,-0.01714022,-0.017470991,0.009542978,-0.037319727,-0.007600694,-0.007600694,-0.007625049
1/16/2002,-0.016245122,-0.002984872,0.013678638,-0.004494447,-0.01027781,0.033039646,0.001656049,0.001656049,0.001686624
1/17/2002,0.010030472,-0.004853844,-0.040618548,0.00453754,0.011565371,-0.051172739,0.019425472,0.019425472,0.011225523
1/18/2002,-0.009922071,0.016305065,-0.002874956,-0.003711683,-0.003467726,0.012134852,-0.009122253,-0.009122253,-0.007215547
1/22/2002,-0.0073342,-0.022301941,-0.00605499,-0.018414088,-6.94E-05,0.048401427,0.002455009,0.002455009,0.00037269
1/23/2002,0.00792452,-0.001001923,0.063497825,-0.003292443,0.008419747,-0.073274096,0.020408143,0.020408143,0.017324876
1/24/2002,0.003518916,0.003300463,0.007916515,-0.001921522,0.012060126,-0.033363783,0.005799961,0.005799961,0
1/25/2002,0.000998105,0.006957464,-0.003378214,0.002932562,-0.003530735,-0.006619357,0.00835162,0.00835162,0.002746725
1/28/2002,-0.000194101,0.007561998,-0.063338664,-0.000510537,0.008892321,0.00618749,0.001577578,0.001577578,-0.001095698
1/29/2002,-0.02861282,-0.019060973,0.024439042,0.02291908,-0.014048371,0.151844895,-0.02047649,-0.02047649,-0.013162711
1/30/2002,0.011747648,-0.010627317,0.002749874,-0.023358876,-0.011131662,-0.046406614,-0.000803962,-0.000803962,0.00166734
1/31/2002,0.014933956,0.007895508,0.068065101,-0.002943225,0.012954248,-0.091731233,0.010862985,0.010862985,0.003513973
2/1/2002,-0.007078394,-0.020641553,-0.003951973,-0.003174718,0.003453511,0.001422508,-0.009154229,-0.009154229,-0.005160404
2/4/2002,-0.024737133,-0.016289756,0.017201186,0.00281261,-0.011824444,0.177556811,-0.016670051,-0.016670051,-0.009077397
2/5/2002,-0.004038524,-0.016230401,0.004600595,-0.010458589,-0.016483323,0.023321267,0.00592326,0.00592326,0.004112888
2/6/2002,-0.005972376,-0.005777998,-0.021391329,-0.001583606,-0.01009784,0.025147323,0.000812124,0.000812124,0.000372432
2/7/2002,-0.003082543,0.017240475,0.019916544,-0.017249173,0.008536124,-0.037562267,0.000405829,0.000405829,0.008375223
2/8/2002,0.014858704,0.010725989,-0.005793247,0.010500856,-0.001404769,-0.07367584,-0.010545537,-0.010545537,-0.007198234
2/25/2002,0.017975197,-0.005823291,0.015710097,-0.015838898,0.014133542,-0.044619441,0.004971968,0.004971968,0.005055224
2/26/2002,-4.51E-05,-0.009113788,0.000748878,0.004869499,0.007056132,-0.007326,0.013193183,0.013193183,0.009314492
2/27/2002,0.000459725,0.036310242,0.004498355,0.009631064,0.013943598,-0.008763862,-0.013835166,-0.013835166,-0.006829121
2/28/2002,-0.00284716,0.001394127,-0.008852468,-0.015603783,-0.003541097,0.004653345,0.002475775,0.002475775,0.005203471
3/1/2002,0.022634291,0.021172414,-0.01453466,-0.005460526,0.010695577,-0.075497965,0.023050007,0.023050007,0.0164541
3/4/2002,0.019491364,0.059028832,0.016148599,0.026743623,0.019457951,0.027054155,0.005632645,0.005632645,0.001273185
3/5/2002,-0.006673327,-0.008887998,0.021793908,0.026318812,-0.004319611,-0.009756135,0.001800325,0.001800325,-0.003269778
3/6/2002,0.014509575,0.000888234,0.005851645,0.001562025,0.001210645,-0.017733927,0.004792366,0.004792366,0.007289951
3/7/2002,-0.004497863,0.025514707,0.027907689,0.016819987,0.005508766,0.005015064,0.035771031,0.035771031,0.022797165
3/8/2002,0.005848627,0.020384896,0.016897079,0.004036456,0.006714479,-0.038423175,0.01995397,0.01995397,0.012029067
3/11/2002,0.003392525,0.002819313,0.014533105,0.007623777,-0.006039212,0.029579641,0.000752481,0.000752481,0.000524346
3/12/2002,-0.002294056,-0.026173494,-0.012260111,-0.003976525,-0.007277903,-0.012600806,-0.00300757,-0.00300757,-0.000873535
3/13/2002,-0.009857745,-0.016543038,-0.012325916,-0.004999206,-0.000235327,-0.006636093,-0.007918518,-0.007918518,0
3/14/2002,-0.000909744,0.013447795,0.025698024,0.007684439,-0.000134577,-0.013360654,0.025465569,0.025465569,0.018010171
3/15/2002,0.011378612,0.006845076,-0.026529155,-0.008267222,0.008376754,-0.040625034,-0.00611564,-0.00611564,-0.007385816
3/18/2002,-0.000523072,-0.012845961,0.001794031,0.00181884,0.005504852,0.027687309,-0.011001308,-0.011001308,-0.007613717
3/19/2002,0.004066741,0.025607123,0.025539399,-0.000695381,0.002952932,-0.040676199,0.003959259,0.003959259,0.00697471
3/20/2002,-0.015756832,-0.022559492,0.010299866,-0.016593895,-0.009362136,0.016519782,0.013521132,0.013521132,0.009350632
3/22/2002,-0.004238954,-0.015763309,-0.009093676,0.003078548,0.005524471,-0.020936593,0.000928699,0.000928699,0.001207308
3/25/2002,-0.014651307,-0.00740323,0.003350896,-0.002433075,-0.006892672,0.039954928,0.003154611,0.003154611,-0.001550357
3/26/2002,0.005848724,-0.004721561,-0.015403272,-0.004588113,0.001743467,-0.018939415,-0.01331854,-0.01331854,-0.008109029
3/27/2002,0.005349161,0.01032839,0.002877838,0.018629967,0.002510292,-0.023717508,-0.000749941,-0.000749941,0
3/28/2002,0.0024551,0.000832827,-0.002150838,0.004099065,0.011752202,-0.016949216,0.014258952,0.014258952,0.011480255
4/2/2002,-0.008530037,0.015939325,-0.015929642,-0.014037978,-0.00593987,0.022957839,-0.01473838,-0.01473838,-0.009967282
4/3/2002,-0.009993301,0.017512597,0.007344194,-0.004052208,-0.001493765,0.054279798,-0.011780142,-0.011780142,-0.005728171
4/4/2002,0.000835206,-0.001886704,0.029595911,-0.000239049,-0.009275602,-0.020792082,-0.002459794,-0.002459794,-0.00314248
4/8/2002,0.002280209,0.00153495,0.003674858,-0.009942457,-0.012449636,0.025091556,0.004798483,0.004798483,0.005647735
4/9/2002,-0.006656053,-0.020999007,0.016378842,0.000933517,0.001189324,-0.007139281,-0.004775567,-0.004775567,-0.003860975
4/10/2002,0.011334694,0.009365238,0.006078472,-0.008436128,0.008383012,-0.065742107,0.002495204,0.002495204,0.002290347
4/11/2002,-0.023689289,-0.006356468,-0.016766189,0.009562076,-0.016121902,0.115997726,-0.00402066,-0.00402066,-0.003515553
4/12/2002,0.006632359,-0.016532216,0.005728283,-0.003204279,0.005062878,-0.043349714,-0.008842753,-0.008842753,-0.003704425
4/15/2002,-0.007614658,0.015900725,-0.005713758,0.001633914,0.006739316,0.020597303,-0.00562457,-0.00562457,-0.004780445
4/16/2002,0.023418389,0.018798125,-0.005586521,0.005644101,0.015484436,-0.086276444,0.009752329,0.009752329,0.005692949
4/17/2002,-0.002038382,0.017366326,0.002505653,0.027997308,-0.000366178,0.017669778,0.008112771,0.008112771,0.011675214
4/18/2002,-0.001420849,0.002773849,-0.009886953,0.011412416,-0.006627778,0.046663082,-0.000766375,-0.000766375,-0.000699372
4/19/2002,0.000622581,-0.005504681,0.004320911,0.003122834,0.000938774,-0.051322013,-0.004793882,-0.004793882,-0.00489945
4/22/2002,-0.015411082,0.018209669,-0.004704102,-0.010021149,-0.006665843,0.080327939,-0.004046225,-0.004046225,-0.003165052
4/23/2002,-0.006201308,0.00129593,-0.001802763,0.018471318,-0.003034881,0.025796673,-0.00077388,-0.00077388,-0.00123478
4/24/2002,-0.007102843,-0.005448677,-0.008306933,0.004529732,-0.004126505,0.024161724,-0.013552792,-0.013552792,-0.010067142
4/25/2002,-0.001518592,-0.002069768,0.00302158,0.001116101,-0.010223073,0.00866636,-0.000785027,-0.000785027,0.002854557
4/26/2002,-0.013889429,-0.009213895,0.015266882,-0.002121952,-0.005284498,0.056801842,-0.006482026,-0.006482026,-0.006404515
4/30/2002,0.010765492,-0.004232559,0.001162803,0.011978168,0.005709625,-0.088981266,-0.001568915,-0.001568915,-0.004449207
5/8/2002,0.037503917,0.018090247,-0.0092226,-0.00234579,0.021524752,-0.07064727,0.027005733,0.027005733,0.0207245
5/9/2002,-0.014547427,0.009769312,-0.001083317,-0.005739975,-0.003345178,0.057381075,-0.004414633,-0.004414633,-0.004413859
5/10/2002,-0.016793897,-0.008784219,-0.007500406,-0.004688531,-0.010934269,0.03942488,-0.011567369,-0.011567369,-0.006029424
5/13/2002,0.018550004,-0.016837941,-0.0087035,0.007515889,0.007626619,-0.075412787,0.018139251,0.018139251,0.013916159
5/14/2002,0.021143509,0.001697126,-0.004747087,-0.00367498,0.013054683,-0.066119642,0.014176314,0.014176314,0.012493419
5/15/2002,-0.005659524,0.025253125,-0.01106089,0.012664402,0.00380429,-0.008268726,-0.007933565,-0.007933565,-0.00208552
5/16/2002,0.006562397,0.008221331,-0.030564585,-0.000472263,-0.004336165,-0.035956254,-0.012376249,-0.012376249,-0.008011146
5/17/2002,0.007612236,0.009254004,0.011614043,0.011987119,-0.008092673,-0.043243202,0.010410715,0.010410715,0.008075843
5/21/2002,-0.010990219,-0.00467083,0.030215437,-0.018482465,-0.000347644,0.042099765,-0.0079014,-0.0079014,-0.004917436
5/22/2002,0.00568583,0.0136275,-0.014872426,0.003565823,-0.014366233,-0.023441363,-0.009323982,-0.009323982,-0.00670669
5/23/2002,0.010183916,0.001493828,0.004552252,-0.01445081,0.002223416,-0.068947926,0.009411737,0.009411737,0.007107399
5/24/2002,-0.012086639,-0.000297945,-0.01409065,0.000174651,0.001056369,0.036752611,-0.001942454,-0.001942454,0.000176416
5/28/2002,-0.008552987,-0.003362421,0.002235349,0.001456982,-0.010900162,0.074603168,-0.000778549,-0.000778549,0
5/29/2002,-0.006412,-0.006960416,-0.021634583,-0.01303103,-0.00383927,0.003938943,-0.011102393,-0.011102393,-0.007232381
5/30/2002,-0.002809883,-0.006999893,-0.000842112,-0.004378558,-0.012954125,0.010789663,-0.008863517,-0.008863517,-0.003908997
5/31/2002,0.002329364,-0.000537813,-0.005112457,-0.006912628,0.008821731,-0.030567737,0.002186041,0.002186041,0.001070289
6/3/2002,-0.02479521,0.011704604,-0.021365906,0.00511942,-0.007275199,0.169669738,-0.000594935,-0.000594935,0.001960113
6/4/2002,9.50E-06,-0.020864735,0.004830974,-0.004159404,-0.018700335,0.022250686,-0.005555531,-0.005555531,-0.001600623
6/5/2002,0.008849978,0.000926778,-0.019130338,0.007940745,-0.005812733,-0.053578854,0.005786074,0.005786074,0.006768812
6/6/2002,-0.019763787,-0.007624372,0.040535526,-0.001895249,-0.00447747,0.068553702,-0.006149506,-0.006149506,-0.004953977
6/7/2002,-0.00157411,-0.011784955,0.005419194,-0.008440516,-0.01267518,-0.026903958,0.010379155,0.010379155,0.005156438
6/10/2002,0.003123958,-0.005972823,-0.008026755,0.000365972,0.002108266,0.00893233,-0.003753374,-0.003753374,-0.006722114
6/11/2002,-0.016628844,0.00696825,0.009051385,-0.006539229,0.009617543,0.030775779,-0.010311331,-0.010311331,-0.010507487
6/12/2002,0.006570673,-0.010688807,-0.003998119,-0.005978572,-0.021582154,-0.012269985,-0.00821486,-0.00821486,-0.004499657
6/13/2002,-0.010487535,-0.016087116,-0.008611372,-0.002569046,-0.011675695,0.03602488,-0.008686817,-0.008686817,-0.004881567
6/14/2002,-0.002268293,-0.020117827,-0.011553192,-0.014732052,-0.025281842,0.037569888,-0.020582806,-0.020582806,-0.016715117
6/17/2002,0.028691437,-0.023489445,0.001335772,-0.011250928,0.032530617,-0.050847448,0.010403602,0.010403602,0.011455986
6/18/2002,0.000936112,0.016487014,0.018597293,0.001826052,-0.006155907,-0.016233751,-0.001647425,-0.001647425,-0.001461435
6/19/2002,-0.016535882,-0.033556491,-0.010760691,-0.016488115,-0.016542869,0.075082496,-0.025165061,-0.025165061,-0.013355279
6/20/2002,-0.013431516,0.01305827,0.005626592,0.007617255,-0.021476374,0.054489643,0.021159624,0.021159624,0.012052671
6/21/2002,-0.017042765,-0.024369296,0.030716627,-0.015114711,-0.003957806,-0.009097526,-0.014711997,-0.014711997,-0.011359522
6/24/2002,0.003619261,0.01129677,0.092525054,0.006182058,-0.023640375,-0.00918105,0.018717086,0.018717086,0.01223128
6/25/2002,-0.016701544,0.002420861,-0.000422914,-0.004537659,0.021417442,0.031875486,-0.000619278,-0.000619278,0.000549297
6/26/2002,-0.002673782,-0.04021374,0.003702757,-0.023853428,-0.019358464,0.02083333,-0.027680293,-0.027680293,-0.00988113
6/27/2002,0.0175752,0.01856558,0.006208738,0.015659635,0.011409336,-0.074947191,0.021882339,0.021882339,0.018850534
6/28/2002,-0.000827755,0.035105661,0.005343615,0.007649674,0.030839112,-0.033853224,0.00291059,0.00291059,0.000725592
7/2/2002,-0.021225414,0.002536929,0.006561234,-0.01007591,-0.02809387,0.068240444,-0.015576383,-0.015576383,-0.00926601
7/3/2002,0.006222999,0.017884933,0.003460955,0.00833327,-0.028058123,0.015884013,0.000843921,0.000843921,-0.001650523
7/5/2002,0.036729986,0.018177724,0.005284451,0.003769428,0.03796337,-0.078517997,0.025295086,0.025295086,0.01579729
7/8/2002,-0.012183704,-0.005254866,0.00623972,-0.000250779,-0.004316796,0.04205088,-0.010690799,-0.010690799,-0.006329172
7/9/2002,-0.024718995,0.017740389,-0.00170116,0.00367477,-0.011626978,0.069734489,-0.014754702,-0.014754702,-0.012010916
7/10/2002,-0.033962035,-0.018940247,-0.016278737,-0.005128616,-0.029549003,0.128391769,-0.020038022,-0.020038022,-0.012156932
7/11/2002,0.007496197,-0.024823617,-0.002869882,-0.021203209,-0.034270202,-0.007331379,-0.006241887,-0.006241887,-0.002051031
7/12/2002,-0.006448322,0.011034983,0.000800283,0.008475409,-0.000680809,-0.026883305,-0.004765067,-0.004765067,-0.001494838
7/15/2002,-0.00375522,-0.021346118,-0.006096119,-0.006258243,-0.050327886,0.063448702,0.00565833,0.00565833,0.006175148
7/16/2002,-0.018509026,-0.01202204,0.002179041,-0.015136559,-0.001927873,0.046246155,0.019043562,0.019043562,0.014878171
7/17/2002,0.005660727,0.00444856,0.005967624,-0.008287694,0.032478306,-0.032742175,-0.009343841,-0.009343841,-0.006230515
7/18/2002,-0.027018654,0.019642565,0.001876909,0.011362199,0.014444863,-0.009308937,-0.011789888,-0.011789888,-0.003134745
7/19/2002,-0.038352463,-0.028185568,0.005248936,-0.012158741,-0.045548165,0.086845083,-0.009761405,-0.009761405,-0.009988883
7/22/2002,-0.032910675,-0.001308578,-0.019168374,-0.020842651,-0.044531269,0.09693479,-0.0214677,-0.0214677,-0.01121084
7/23/2002,-0.027017093,0.00261263,-0.00425225,0.0201419,-0.018012518,0.072844502,-0.009178395,-0.009178395,-0.002078549
7/24/2002,0.057327291,-0.026225515,-0.000872795,-0.033149416,-0.016331435,-0.112644652,-0.00519662,-0.00519662,0.003597813
7/25/2002,-0.005631766,-0.001790317,-0.004359612,-0.008745492,0.036759351,-0.01480181,-0.003406738,-0.003406738,-0.001132083
7/26/2002,0.016883715,-0.034127185,-0.004570263,-0.01129617,0.01014372,-0.095747443,-0.004785759,-0.004785759,0.002077763
7/29/2002,0.054078131,0.007886499,0.004932085,0.020757968,0.056438861,-0.117713281,0.038012339,0.038012339,0.018473148
7/30/2002,0.004249363,0.034867209,0.001997992,0.01796912,-0.00501672,0.018831796,0.010588983,0.010588983,-0.00148064
7/31/2002,0.009791938,-0.012573253,-0.010430161,0.011039645,0.006766912,0.003446075,-0.025321917,-0.025321917,-0.016682141
8/1/2002,-0.02957375,-0.008547396,0.00085618,-0.008506648,-0.041602605,0.153606062,-0.014333735,-0.014333735,-0.002073455
8/2/2002,-0.023082295,-0.008561753,0.005095543,-0.018496998,-0.001558472,0.117456023,-0.031810922,-0.031810922,-0.017000406
8/5/2002,-0.034296046,-0.000487192,-0.004498531,-0.012949688,-0.029565707,0.0917898,-0.00539785,-0.00539785,-0.003843194
8/6/2002,0.029918563,-0.021010987,0.010074015,-0.0163896,0.040070021,-0.067657563,0.030910817,0.030910817,0.013117253
8/7/2002,0.020010019,0.035088956,-0.001528821,0.028559803,-0.01146238,-0.07851533,-0.017624203,-0.017624203,-0.008187309
8/8/2002,0.032722381,-0.003541658,-0.004953608,-0.001553458,0.037730626,-0.061967409,0.028658003,0.028658003,0.005759211
8/9/2002,0.003512019,0.02043148,-0.007685243,0.005201575,0.013435014,-0.02752546,-0.033522031,-0.033522031,-0.021759849
8/12/2002,-0.005326671,-0.025197502,-0.00757719,-0.005406364,-0.022313576,0.048683762,-0.011717879,-0.011717879,-0.01131709
8/13/2002,-0.021675112,-0.006074174,0.001263894,0.014070359,0.009845148,-0.033198369,-0.023950636,-0.023950636,-0.013814821
8/14/2002,0.040047016,-0.005181362,0.006165154,-0.013733578,-0.022777627,-0.096594057,-0.012876572,-0.012876572,-0.022813751
8/15/2002,0.011559128,0.01630561,-0.007503439,0.02593628,0.029249033,-0.090543889,0.024612331,0.024612331,0.019045656
8/16/2002,-0.001590949,-0.000759571,0.007602964,0.004435554,0.004273698,-0.021066967,0.036992506,0.036992506,0.023512883
8/19/2002,0.023611865,-0.019312195,-0.001512618,-0.001761326,0.027945929,-0.006941994,-0.004401217,-0.004401217,-0.007657576
8/20/2002,-0.013958156,0.002249255,0.016450715,0.015716838,-0.014083919,0.034253741,-0.03234061,-0.03234061,-0.015037542
8/21/2002,0.012726276,0.002278415,0.001315103,-0.000552459,0.009177137,-0.045961494,0.007453748,0.007453748,0.004419412
8/22/2002,0.0140516,0.017776222,0.007506211,0.002089953,0.019345406,-0.017003172,0.023866325,0.023866325,0.016600037
8/23/2002,-0.022686223,0.00544432,-0.001722265,-0.017105676,-0.01287661,0.056576566,-0.014452167,-0.014452167,-0.011017161
8/26/2002,0.007535688,0.020298054,-0.007439354,-0.001889609,-0.007630695,0.019440645,-0.00520348,-0.00520348,-0.004177424
8/27/2002,-0.013850946,-0.015936092,0.005390592,-0.003990732,0.017483601,0.007360362,0.018069476,0.018069476,0.012185352
8/28/2002,-0.018131846,-0.014188461,-0.001739022,-0.005426285,-0.035928373,0.106609067,-0.014946317,-0.014946317,-0.011446633
8/29/2002,-7.63E-05,-0.015009201,-0.005637044,-0.006821116,-0.016641134,0.010504156,-0.013513552,-0.013513552,-0.007586271
8/30/2002,-0.001884921,-8.73E-05,-0.000419807,-0.001717525,0.010109126,-0.030590996,-0.00576777,-0.00576777,-0.00683975
9/3/2002,-0.041536113,-0.031989255,0.003173526,-0.010740729,-0.039865342,0.224571139,-0.03795022,-0.03795022,-0.024711312
9/4/2002,0.01751669,-0.015400844,-0.006031947,0.00302843,0.005844672,-0.063297536,-0.006783907,-0.006783907,-0.006438242
9/5/2002,-0.015950302,0.016201523,-0.01332056,-0.009602509,-0.006368516,0.037927405,-0.01087781,-0.01087781,-0.002508379
9/6/2002,0.016800271,-0.01008985,-0.006348477,-0.000531555,0.030269012,-0.065105475,0.032224984,0.032224984,0.020746014
9/9/2002,0.010112806,0.019409364,-0.006008396,0.000289025,-0.01280541,0.003303026,0.00272551,0.00272551,-0.002052916
